head,relation,tail
user_585,rated,movie_640
user_297,rated,movie_208
user_590,rated,movie_1331
user_15,rated,movie_938
user_279,rated,movie_375
user_299,rated,movie_747
user_398,rated,movie_427
user_659,rated,movie_476
user_716,rated,movie_200
user_934,rated,movie_526
user_864,rated,movie_423
user_882,rated,movie_11
user_873,rated,movie_321
user_707,rated,movie_641
user_353,rated,movie_898
user_833,rated,movie_508
user_393,rated,movie_689
user_703,rated,movie_323
user_521,rated,movie_273
user_864,rated,movie_663
user_795,rated,movie_151
user_897,rated,movie_416
user_829,rated,movie_294
user_780,rated,movie_520
user_280,rated,movie_245
user_677,rated,movie_294
user_773,rated,movie_89
user_568,rated,movie_604
user_862,rated,movie_423
user_814,rated,movie_441
user_766,rated,movie_523
user_385,rated,movie_1535
user_807,rated,movie_826
user_794,rated,movie_116
user_488,rated,movie_79
user_805,rated,movie_204
user_716,rated,movie_209
user_43,rated,movie_1055
user_450,rated,movie_1297
user_643,rated,movie_174
user_788,rated,movie_720
user_869,rated,movie_253
user_504,rated,movie_121
user_829,rated,movie_259
user_680,rated,movie_14
user_887,rated,movie_288
user_62,rated,movie_673
user_666,rated,movie_97
user_24,rated,movie_223
user_880,rated,movie_619
user_437,rated,movie_961
user_752,rated,movie_331
user_757,rated,movie_204
user_660,rated,movie_281
user_301,rated,movie_24
user_85,rated,movie_474
user_880,rated,movie_246
user_847,rated,movie_174
user_648,rated,movie_743
user_846,rated,movie_514
user_456,rated,movie_367
user_696,rated,movie_286
user_854,rated,movie_124
user_831,rated,movie_905
user_846,rated,movie_441
user_864,rated,movie_237
user_907,rated,movie_647
user_763,rated,movie_83
user_804,rated,movie_94
user_671,rated,movie_546
user_380,rated,movie_179
user_918,rated,movie_417
user_828,rated,movie_70
user_892,rated,movie_625
user_345,rated,movie_12
user_776,rated,movie_91
user_712,rated,movie_238
user_786,rated,movie_546
user_746,rated,movie_385
user_825,rated,movie_982
user_916,rated,movie_1220
user_96,rated,movie_514
user_606,rated,movie_81
user_497,rated,movie_416
user_897,rated,movie_99
user_328,rated,movie_275
user_792,rated,movie_840
user_72,rated,movie_271
user_878,rated,movie_482
user_426,rated,movie_484
user_707,rated,movie_483
user_592,rated,movie_893
user_58,rated,movie_491
user_870,rated,movie_354
user_865,rated,movie_148
user_741,rated,movie_209
user_878,rated,movie_9
user_393,rated,movie_384
user_643,rated,movie_161
user_537,rated,movie_89
user_889,rated,movie_544
user_884,rated,movie_323
user_216,rated,movie_65
user_883,rated,movie_387
user_865,rated,movie_271
user_527,rated,movie_275
user_653,rated,movie_191
user_872,rated,movie_905
user_782,rated,movie_312
user_95,rated,movie_110
user_881,rated,movie_456
user_722,rated,movie_294
user_931,rated,movie_127
user_705,rated,movie_419
user_712,rated,movie_418
user_71,rated,movie_98
user_805,rated,movie_21
user_900,rated,movie_1132
user_393,rated,movie_748
user_495,rated,movie_633
user_580,rated,movie_288
user_620,rated,movie_82
user_900,rated,movie_871
user_256,rated,movie_984
user_836,rated,movie_292
user_796,rated,movie_449
user_493,rated,movie_1013
user_892,rated,movie_425
user_301,rated,movie_367
user_524,rated,movie_495
user_802,rated,movie_134
user_859,rated,movie_1048
user_456,rated,movie_191
user_870,rated,movie_265
user_558,rated,movie_9
user_883,rated,movie_519
user_758,rated,movie_93
user_704,rated,movie_300
user_524,rated,movie_269
user_421,rated,movie_525
user_645,rated,movie_654
user_881,rated,movie_192
user_851,rated,movie_1105
user_698,rated,movie_1020
user_59,rated,movie_380
user_126,rated,movie_286
user_526,rated,movie_285
user_254,rated,movie_112
user_889,rated,movie_408
user_887,rated,movie_284
user_886,rated,movie_685
user_223,rated,movie_477
user_826,rated,movie_849
user_921,rated,movie_215
user_304,rated,movie_879
user_901,rated,movie_259
user_848,rated,movie_393
user_486,rated,movie_547
user_405,rated,movie_703
user_865,rated,movie_222
user_910,rated,movie_298
user_438,rated,movie_301
user_349,rated,movie_546
user_886,rated,movie_496
user_809,rated,movie_245
user_453,rated,movie_282
user_25,rated,movie_79
user_833,rated,movie_175
user_815,rated,movie_195
user_883,rated,movie_796
user_85,rated,movie_1039
user_749,rated,movie_429
user_458,rated,movie_1039
user_517,rated,movie_328
user_577,rated,movie_183
user_699,rated,movie_471
user_752,rated,movie_354
user_593,rated,movie_121
user_286,rated,movie_473
user_864,rated,movie_692
user_863,rated,movie_350
user_437,rated,movie_1142
user_648,rated,movie_864
user_804,rated,movie_161
user_776,rated,movie_674
user_453,rated,movie_82
user_347,rated,movie_105
user_784,rated,movie_304
user_894,rated,movie_10
user_868,rated,movie_139
user_939,rated,movie_597
user_663,rated,movie_591
user_921,rated,movie_202
user_647,rated,movie_77
user_290,rated,movie_136
user_540,rated,movie_117
user_788,rated,movie_180
user_663,rated,movie_42
user_720,rated,movie_319
user_708,rated,movie_151
user_865,rated,movie_71
user_806,rated,movie_1098
user_862,rated,movie_519
user_645,rated,movie_30
user_667,rated,movie_268
user_650,rated,movie_315
user_769,rated,movie_222
user_566,rated,movie_693
user_313,rated,movie_216
user_666,rated,movie_498
user_883,rated,movie_1009
user_588,rated,movie_29
user_655,rated,movie_13
user_851,rated,movie_473
user_394,rated,movie_12
user_804,rated,movie_969
user_916,rated,movie_5
user_648,rated,movie_585
user_606,rated,movie_127
user_754,rated,movie_295
user_846,rated,movie_490
user_854,rated,movie_757
user_497,rated,movie_622
user_650,rated,movie_499
user_896,rated,movie_658
user_647,rated,movie_177
user_694,rated,movie_490
user_663,rated,movie_129
user_715,rated,movie_176
user_864,rated,movie_629
user_668,rated,movie_596
user_627,rated,movie_135
user_177,rated,movie_210
user_643,rated,movie_656
user_834,rated,movie_323
user_503,rated,movie_237
user_642,rated,movie_569
user_218,rated,movie_288
user_239,rated,movie_509
user_286,rated,movie_101
user_771,rated,movie_381
user_864,rated,movie_735
user_788,rated,movie_44
user_716,rated,movie_213
user_854,rated,movie_151
user_838,rated,movie_28
user_890,rated,movie_404
user_592,rated,movie_299
user_450,rated,movie_725
user_880,rated,movie_568
user_437,rated,movie_117
user_943,rated,movie_450
user_151,rated,movie_491
user_735,rated,movie_50
user_56,rated,movie_636
user_870,rated,movie_772
user_823,rated,movie_708
user_627,rated,movie_511
user_255,rated,movie_219
user_780,rated,movie_419
user_840,rated,movie_708
user_551,rated,movie_9
user_222,rated,movie_98
user_230,rated,movie_499
user_893,rated,movie_815
user_405,rated,movie_443
user_798,rated,movie_1285
user_889,rated,movie_33
user_737,rated,movie_32
user_846,rated,movie_630
user_854,rated,movie_150
user_731,rated,movie_64
user_748,rated,movie_271
user_750,rated,movie_327
user_409,rated,movie_890
user_8,rated,movie_243
user_886,rated,movie_1267
user_280,rated,movie_423
user_774,rated,movie_585
user_541,rated,movie_172
user_727,rated,movie_556
user_653,rated,movie_521
user_643,rated,movie_2
user_746,rated,movie_22
user_665,rated,movie_546
user_734,rated,movie_28
user_864,rated,movie_9
user_885,rated,movie_662
user_883,rated,movie_661
user_579,rated,movie_210
user_395,rated,movie_515
user_566,rated,movie_234
user_410,rated,movie_303
user_346,rated,movie_720
user_702,rated,movie_751
user_452,rated,movie_153
user_416,rated,movie_631
user_788,rated,movie_1183
user_497,rated,movie_441
user_354,rated,movie_8
user_882,rated,movie_275
user_758,rated,movie_240
user_864,rated,movie_25
user_894,rated,movie_315
user_793,rated,movie_118
user_655,rated,movie_504
user_697,rated,movie_235
user_676,rated,movie_272
user_545,rated,movie_1188
user_232,rated,movie_172
user_113,rated,movie_742
user_634,rated,movie_546
user_506,rated,movie_712
user_886,rated,movie_202
user_878,rated,movie_194
user_932,rated,movie_646
user_707,rated,movie_387
user_756,rated,movie_739
user_868,rated,movie_145
user_655,rated,movie_676
user_901,rated,movie_662
user_655,rated,movie_1238
user_727,rated,movie_28
user_429,rated,movie_231
user_860,rated,movie_220
user_629,rated,movie_270
user_837,rated,movie_763
user_495,rated,movie_655
user_651,rated,movie_127
user_715,rated,movie_254
user_922,rated,movie_153
user_790,rated,movie_373
user_844,rated,movie_207
user_561,rated,movie_433
user_399,rated,movie_28
user_431,rated,movie_328
user_538,rated,movie_528
user_796,rated,movie_665
user_660,rated,movie_435
user_416,rated,movie_1337
user_475,rated,movie_269
user_843,rated,movie_435
user_155,rated,movie_300
user_816,rated,movie_328
user_675,rated,movie_86
user_698,rated,movie_435
user_840,rated,movie_186
user_533,rated,movie_53
user_486,rated,movie_1611
user_828,rated,movie_328
user_506,rated,movie_739
user_871,rated,movie_360
user_618,rated,movie_111
user_84,rated,movie_815
user_796,rated,movie_356
user_841,rated,movie_313
user_886,rated,movie_783
user_758,rated,movie_223
user_896,rated,movie_83
user_543,rated,movie_568
user_747,rated,movie_83
user_803,rated,movie_325
user_805,rated,movie_629
user_903,rated,movie_282
user_332,rated,movie_385
user_898,rated,movie_689
user_470,rated,movie_273
user_846,rated,movie_11
user_848,rated,movie_606
user_506,rated,movie_204
user_457,rated,movie_367
user_864,rated,movie_569
user_846,rated,movie_662
user_823,rated,movie_425
user_871,rated,movie_1431
user_416,rated,movie_520
user_503,rated,movie_347
user_388,rated,movie_294
user_21,rated,movie_15
user_833,rated,movie_521
user_764,rated,movie_1046
user_764,rated,movie_692
user_588,rated,movie_12
user_793,rated,movie_100
user_498,rated,movie_269
user_655,rated,movie_966
user_823,rated,movie_170
user_738,rated,movie_550
user_881,rated,movie_654
user_705,rated,movie_97
user_930,rated,movie_1315
user_650,rated,movie_625
user_568,rated,movie_1125
user_416,rated,movie_235
user_936,rated,movie_813
user_896,rated,movie_719
user_256,rated,movie_274
user_331,rated,movie_8
user_459,rated,movie_294
user_882,rated,movie_132
user_524,rated,movie_92
user_846,rated,movie_226
user_682,rated,movie_245
user_885,rated,movie_655
user_919,rated,movie_681
user_178,rated,movie_823
user_448,rated,movie_1062
user_749,rated,movie_227
user_865,rated,movie_118
user_833,rated,movie_234
user_620,rated,movie_172
user_207,rated,movie_18
user_749,rated,movie_763
user_308,rated,movie_449
user_793,rated,movie_240
user_880,rated,movie_380
user_327,rated,movie_175
user_828,rated,movie_547
user_523,rated,movie_863
user_303,rated,movie_1041
user_648,rated,movie_95
user_210,rated,movie_132
user_758,rated,movie_175
user_669,rated,movie_168
user_378,rated,movie_473
user_901,rated,movie_1041
user_401,rated,movie_584
user_782,rated,movie_1668
user_728,rated,movie_287
user_837,rated,movie_250
user_707,rated,movie_443
user_826,rated,movie_540
user_886,rated,movie_10
user_866,rated,movie_889
user_889,rated,movie_687
user_831,rated,movie_313
user_236,rated,movie_282
user_543,rated,movie_200
user_813,rated,movie_9
user_496,rated,movie_699
user_345,rated,movie_980
user_620,rated,movie_78
user_890,rated,movie_480
user_826,rated,movie_1409
user_673,rated,movie_307
user_883,rated,movie_724
user_392,rated,movie_604
user_454,rated,movie_687
user_830,rated,movie_229
user_759,rated,movie_748
user_326,rated,movie_199
user_177,rated,movie_144
user_332,rated,movie_350
user_884,rated,movie_268
user_95,rated,movie_946
user_457,rated,movie_225
user_299,rated,movie_408
user_151,rated,movie_1050
user_943,rated,movie_765
user_834,rated,movie_307
user_870,rated,movie_503
user_732,rated,movie_288
user_865,rated,movie_847
user_795,rated,movie_91
user_519,rated,movie_874
user_895,rated,movie_275
user_774,rated,movie_318
user_833,rated,movie_194
user_520,rated,movie_893
user_504,rated,movie_161
user_405,rated,movie_1564
user_807,rated,movie_588
user_374,rated,movie_220
user_387,rated,movie_588
user_880,rated,movie_7
user_735,rated,movie_764
user_380,rated,movie_196
user_926,rated,movie_340
user_72,rated,movie_197
user_815,rated,movie_1
user_710,rated,movie_202
user_535,rated,movie_614
user_645,rated,movie_506
user_378,rated,movie_64
user_533,rated,movie_292
user_269,rated,movie_11
user_762,rated,movie_934
user_311,rated,movie_131
user_141,rated,movie_742
user_798,rated,movie_472
user_846,rated,movie_562
user_87,rated,movie_1180
user_497,rated,movie_232
user_731,rated,movie_486
user_99,rated,movie_789
user_709,rated,movie_554
user_939,rated,movie_1277
user_899,rated,movie_121
user_916,rated,movie_177
user_500,rated,movie_10
user_921,rated,movie_228
user_716,rated,movie_230
user_751,rated,movie_172
user_642,rated,movie_368
user_889,rated,movie_31
user_303,rated,movie_687
user_398,rated,movie_607
user_856,rated,movie_289
user_886,rated,movie_726
user_495,rated,movie_418
user_936,rated,movie_118
user_835,rated,movie_1063
user_933,rated,movie_367
user_788,rated,movie_112
user_90,rated,movie_69
user_916,rated,movie_210
user_773,rated,movie_288
user_11,rated,movie_213
user_788,rated,movie_9
user_378,rated,movie_1092
user_374,rated,movie_1206
user_766,rated,movie_176
user_843,rated,movie_420
user_779,rated,movie_121
user_741,rated,movie_1016
user_805,rated,movie_451
user_537,rated,movie_733
user_504,rated,movie_664
user_942,rated,movie_357
user_840,rated,movie_580
user_905,rated,movie_129
user_923,rated,movie_291
user_336,rated,movie_25
user_90,rated,movie_753
user_788,rated,movie_879
user_907,rated,movie_283
user_932,rated,movie_968
user_123,rated,movie_187
user_934,rated,movie_1285
user_796,rated,movie_237
user_798,rated,movie_577
user_933,rated,movie_168
user_943,rated,movie_98
user_235,rated,movie_96
user_854,rated,movie_194
user_747,rated,movie_655
user_327,rated,movie_161
user_539,rated,movie_340
user_842,rated,movie_315
user_276,rated,movie_187
user_828,rated,movie_512
user_464,rated,movie_259
user_921,rated,movie_603
user_144,rated,movie_72
user_861,rated,movie_529
user_806,rated,movie_47
user_792,rated,movie_596
user_776,rated,movie_483
user_527,rated,movie_475
user_598,rated,movie_751
user_130,rated,movie_88
user_385,rated,movie_568
user_587,rated,movie_260
user_934,rated,movie_660
user_804,rated,movie_1139
user_709,rated,movie_849
user_18,rated,movie_612
user_758,rated,movie_105
user_234,rated,movie_655
user_843,rated,movie_473
user_666,rated,movie_653
user_785,rated,movie_56
user_903,rated,movie_179
user_314,rated,movie_1047
user_721,rated,movie_269
user_514,rated,movie_796
user_326,rated,movie_202
user_907,rated,movie_275
user_9,rated,movie_7
user_11,rated,movie_356
user_716,rated,movie_210
user_782,rated,movie_349
user_932,rated,movie_649
user_721,rated,movie_58
user_592,rated,movie_97
user_804,rated,movie_99
user_73,rated,movie_96
user_34,rated,movie_289
user_460,rated,movie_19
user_912,rated,movie_15
user_797,rated,movie_336
user_709,rated,movie_121
user_896,rated,movie_190
user_907,rated,movie_520
user_721,rated,movie_942
user_394,rated,movie_91
user_618,rated,movie_172
user_875,rated,movie_332
user_454,rated,movie_81
user_776,rated,movie_551
user_805,rated,movie_665
user_551,rated,movie_162
user_592,rated,movie_526
user_770,rated,movie_222
user_825,rated,movie_871
user_894,rated,movie_903
user_682,rated,movie_932
user_736,rated,movie_294
user_807,rated,movie_386
user_848,rated,movie_215
user_870,rated,movie_514
user_792,rated,movie_125
user_451,rated,movie_358
user_839,rated,movie_255
user_880,rated,movie_571
user_790,rated,movie_391
user_883,rated,movie_319
user_624,rated,movie_121
user_95,rated,movie_671
user_716,rated,movie_294
user_796,rated,movie_429
user_774,rated,movie_406
user_541,rated,movie_931
user_756,rated,movie_141
user_774,rated,movie_732
user_704,rated,movie_488
user_893,rated,movie_118
user_697,rated,movie_546
user_872,rated,movie_826
user_274,rated,movie_234
user_112,rated,movie_888
user_447,rated,movie_50
user_825,rated,movie_118
user_740,rated,movie_332
user_805,rated,movie_13
user_840,rated,movie_528
user_861,rated,movie_582
user_769,rated,movie_118
user_844,rated,movie_255
user_854,rated,movie_1226
user_486,rated,movie_106
user_883,rated,movie_1592
user_224,rated,movie_924
user_187,rated,movie_710
user_738,rated,movie_252
user_610,rated,movie_480
user_848,rated,movie_166
user_426,rated,movie_136
user_887,rated,movie_597
user_682,rated,movie_28
user_904,rated,movie_216
user_765,rated,movie_507
